model,coupling,field,temperature,seed,initial_up_count,initial_up_fraction,t,m,runtime_seconds
model_5,0.55,0.0,1.2999999999999998,2,2,0.3333333333333333,8,-4.0495112161679597e-07,0.00016820011660456657
model_5,0.55,0.0,1.2999999999999998,2,2,0.3333333333333333,9,-7.150313844720794e-08,0.00016820011660456657
model_5,0.55,0.0,1.2999999999999998,2,2,0.3333333333333333,10,-1.2625469077616932e-08,0.00016820011660456657
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,0,-0.3333333333333333,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,1,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,2,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,3,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,4,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,5,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,6,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,7,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,8,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,9,0.0,2.219993621110916e-05
model_1,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,10,0.0,2.219993621110916e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,0,-0.3333333333333333,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,1,-0.09374105755064832,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,2,-0.026433626166604867,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,3,-0.007455500008250127,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,4,-0.002102830236153874,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,5,-0.0005931058944968667,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,6,-0.0001672862763745601,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,7,-4.7183308686064386e-05,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,8,-1.3308112705612274e-05,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,9,-3.7535702503236714e-06,4.1999854147434235e-05
model_2,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,10,-1.0586993014112995e-06,4.1999854147434235e-05
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,0,-0.3333333333333333,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,1,-0.14525777370279128,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,2,-0.060796874189092,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,3,-0.024842008674207716,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,4,-0.01001015694458914,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,5,-0.004000450040226237,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,6,-0.0015908025197780191,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,7,-0.0006306791902397727,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,8,-0.00024957151364216984,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,9,-9.864747609411584e-05,0.0005457000806927681
model_3,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,10,-3.896470811215469e-05,0.0005457000806927681
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,0,-0.3333333333333333,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,1,-0.3015720465861605,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,2,-0.2327110893326266,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,3,-0.17381525073519236,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,4,-0.12874005072721192,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,5,-0.09514320972956747,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,6,-0.07027267034971801,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,7,-0.05189519179398283,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,8,-0.03832213342172517,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,9,-0.02829876045801429,0.1286654002033174
model_4,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,10,-0.02089699615288353,0.1286654002033174
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,0,-0.3333333333333333,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,1,-0.07847655193852361,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,2,-0.013279414846469514,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,3,-0.0023617671808499052,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,4,-0.00041652249886862486,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,5,-7.35610265594211e-05,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,6,-1.2988402325442294e-05,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,7,-2.293404060882409e-06,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,8,-4.049511214502625e-07,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,9,-7.150313844720794e-08,0.00022740010172128677
model_5,0.55,0.0,1.2999999999999998,3,2,0.3333333333333333,10,-1.2625469114624366e-08,0.00022740010172128677
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,0,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,1,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,2,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,3,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,4,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,5,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,6,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,7,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,8,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,9,0.0,2.5599729269742966e-05
model_1,0.55,0.0,1.2999999999999998,4,3,0.5,10,0.0,2.5599729269742966e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,0,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,1,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,2,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,3,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,4,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,5,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,6,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,7,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,8,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,9,0.0,4.42001037299633e-05
model_2,0.55,0.0,1.2999999999999998,4,3,0.5,10,0.0,4.42001037299633e-05
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,0,0.0,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,1,0.021227219426763477,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,2,0.013619060811280725,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,3,0.006654944502857289,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,4,0.002938649664603573,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,5,0.001235850676288212,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,6,0.0005062578076622989,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,7,0.0002042969317824217,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,8,8.171635133332374e-05,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,9,3.2512170492049464e-05,0.0031960001215338707
model_3,0.55,0.0,1.2999999999999998,4,3,0.5,10,1.2893725365392683e-05,0.0031960001215338707
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,0,0.0,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,1,0.07096073818803993,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,2,0.06675577371057835,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,3,0.05215662783695537,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,4,0.039080783049395794,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,5,0.028970533657889184,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,6,0.021415031635066816,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,7,0.015818072480077914,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,8,0.01168156978405016,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,9,0.008626321217468277,0.18192229978740215
model_4,0.55,0.0,1.2999999999999998,4,3,0.5,10,0.00637006488623778,0.18192229978740215
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,0,0.0,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,1,0.02942870697694631,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,2,0.004330243971674863,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,3,0.0007900875820828953,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,4,0.00013875749512126667,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,5,2.4522794711138534e-05,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,6,4.329395267158957e-06,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,7,7.644701442247973e-07,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,8,1.349836446136917e-07,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,9,2.3834381320438542e-08,0.00020990008488297462
model_5,0.55,0.0,1.2999999999999998,4,3,0.5,10,4.208489649363638e-09,0.00020990008488297462
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,0,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,1,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,2,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,3,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,4,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,5,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,6,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,7,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,8,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,9,0.0,3.609992563724518e-05
model_1,0.55,0.0,1.2999999999999998,5,3,0.5,10,0.0,3.609992563724518e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,0,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,1,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,2,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,3,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,4,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,5,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,6,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,7,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,8,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,9,0.0,5.3099822252988815e-05
model_2,0.55,0.0,1.2999999999999998,5,3,0.5,10,0.0,5.3099822252988815e-05
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,0,0.0,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,1,1.6653345369377348e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,2,2.9605947323337506e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,3,2.4054832200211723e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,4,3.3306690738754696e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,5,3.885780586188048e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,6,4.070817756958907e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,7,3.7007434154171886e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,8,4.070817756958907e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,9,4.625929269271486e-16,0.0007997998036444187
model_3,0.55,0.0,1.2999999999999998,5,3,0.5,10,4.625929269271486e-16,0.0007997998036444187
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,0,0.0,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,1,-9.25185853854297e-18,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,2,6.129356281784719e-17,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,3,1.3097162243624894e-16,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,4,1.312607430155784e-16,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,5,8.326672684688674e-17,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,6,1.2764673577396005e-16,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,7,-5.363186746561629e-17,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,8,9.699995436503646e-17,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,9,4.423544863740858e-17,0.16194520005956292
model_4,0.55,0.0,1.2999999999999998,5,3,0.5,10,1.9110870293677826e-16,0.16194520005956292
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,0,0.0,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,1,-3.700743415417188e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,2,0.0,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,3,-1.850371707708594e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,4,-5.551115123125783e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,5,-3.700743415417188e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,6,0.0,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,7,-3.700743415417188e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,8,-1.850371707708594e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,9,-3.700743415417188e-17,0.0003912001848220825
model_5,0.55,0.0,1.2999999999999998,5,3,0.5,10,0.0,0.0003912001848220825
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,0,-0.3333333333333333,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,1,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,2,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,3,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,4,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,5,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,6,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,7,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,8,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,9,0.0,4.350021481513977e-05
model_1,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,10,0.0,4.350021481513977e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,0,-0.3333333333333333,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,1,-0.09374105755064832,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,2,-0.026433626166604867,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,3,-0.007455500008250127,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,4,-0.002102830236153874,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,5,-0.0005931058944968667,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,6,-0.0001672862763745601,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,7,-4.7183308686064386e-05,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,8,-1.3308112705612274e-05,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,9,-3.7535702503236714e-06,8.310005068778992e-05
model_2,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,10,-1.0586993014112995e-06,8.310005068778992e-05
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,0,-0.3333333333333333,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,1,-0.12405520070939384,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,2,-0.047191131038842225,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,3,-0.01819249235519978,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,4,-0.007073640778707924,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,5,-0.0027654356053791185,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,6,-0.0010848730583373027,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,7,-0.00042651140150471817,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,8,-0.00016790601506764627,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,9,-6.615534472949787e-05,0.0012171999551355839
model_3,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,10,-2.60788830423279e-05,0.0012171999551355839
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,0,-0.3333333333333333,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,1,-0.2332820296758229,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,2,-0.16855487561080215,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,3,-0.12368206171694235,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,4,-0.09117229617238563,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,5,-0.06729352164098525,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,6,-0.04968600517943661,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,7,-0.03668895342954197,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,8,-0.02709239349116313,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,9,-0.020006094225914723,0.12219880009070039
model_4,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,10,-0.014773316904195288,0.12219880009070039
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,0,-0.3333333333333333,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,1,-0.04904784496157727,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,2,-0.008949170874794651,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,3,-0.0015716795987669914,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,4,-0.0002777650037473027,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,5,-4.903823184824555e-05,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,6,-8.659007058283338e-06,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,7,-1.5289339166206044e-06,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,8,-2.699674768180671e-07,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,9,-4.766875708976196e-08,0.00024459976702928543
model_5,0.55,0.0,1.2999999999999998,6,2,0.3333333333333333,10,-8.416979465260729e-09,0.00024459976702928543
model_1,0.55,0.0,1.2999999999999998,7,2,0.3333333333333333,0,-0.3333333333333333,2.7099624276161194e-05
model_1,0.55,0.0,1.2999999999999998,7,2,0.3333333333333333,1,0.0,2.7099624276161194e-05
